dep_gene,paralog_gene,mean_identical_score,delta_z,direction
NLN,MIPEP,23.9953,1.272768311202526,g2_to_g1
MIPEP,THOP1,23.54475,-1.389707401394844,g1_to_g2
THOP1,MIPEP,23.54475,0.48278652876615524,g2_to_g1
KPNA3,KPNA1,45.9042,0.46223820000886917,g1_to_g2
KPNA1,KPNA3,45.9042,-0.21412011981010437,g2_to_g1
KPNA3,KPNA5,46.9947,0.1810794696211815,g1_to_g2
KPNA5,KPNA3,46.9947,-0.5431236773729324,g2_to_g1
KPNA3,KPNA6,46.74545,-0.2935239505022764,g1_to_g2
KPNA6,KPNA3,46.74545,2.4369773119688034,g2_to_g1
KPNA3,KPNA4,85.7965,1.4301292598247528,g1_to_g2
KPNA4,KPNA3,85.7965,0.49168990552425385,g2_to_g1
KPNA3,KPNA2,50.0981,0.35785163938999176,g1_to_g2
KPNA2,KPNA3,50.0981,-0.732221320271492,g2_to_g1
KPNA3,KPNA7,42.2382,-0.5689716264605522,g1_to_g2
CRYL1,HADH,21.17035,0.1440577507019043,g1_to_g2
HADH,CRYL1,21.17035,-1.6623269021511078,g2_to_g1
CAB39L,CAB39,80.5338,-0.7348010763525963,g1_to_g2
CAB39,CAB39L,80.5338,0.585894059506245,g2_to_g1
DNAJC15,DNAJC19,51.21265,-0.6093733459711075,g1_to_g2
DNAJC19,DNAJC15,51.21265,-0.6963290870189667,g2_to_g1
S1PR1,GPR12,24.69195,3.6261851862072945,g2_to_g1
S1PR4,GPR12,22.3927,-0.25196417421102524,g2_to_g1
S1PR5,GPR12,26.43155,-0.25196417421102524,g2_to_g1
S1PR2,GPR12,23.59885,-0.25196417421102524,g2_to_g1
LPAR3,GPR12,22.1421,-0.25196417421102524,g2_to_g1
LPAR2,GPR12,23.7637,-0.25196417421102524,g2_to_g1
MC1R,GPR12,26.1315,-0.25196417421102524,g2_to_g1
GPR3,GPR12,56.32735,-0.25196417421102524,g2_to_g1
WASF2,WASF3,49.0008,0.15065525472164154,g2_to_g1
WASF1,WASF3,48.01795,-0.5038439184427261,g2_to_g1
TGFBI,POSTN,39.50545,-0.02638404443860054,g2_to_g1
FNDC3A,FNDC3B,50.95785,0.11996907740831375,g1_to_g2
FNDC3B,FNDC3A,50.95785,0.15593341551721096,g2_to_g1
LHFPL5,LHFPL6,23.4372,1.0225410908460617,g2_to_g1
ST14,TMPRSS15,20.7566,-0.04419541824609041,g2_to_g1
PRSS21,TMPRSS15,20.413735,-0.04419541824609041,g2_to_g1
TMPRSS3,TMPRSS15,22.32205,-0.04419541824609041,g2_to_g1
CXADR,GPA33,24.673,-0.47450948506593704,g1_to_g2
GPA33,CXADR,24.673,-0.2349456176161766,g2_to_g1
CXADR,VSIG8,30.4156,-1.3531884402036667,g1_to_g2
CXADR,VSIG2,23.77115,-0.7675219774246216,g1_to_g2
VSIG2,CXADR,23.77115,0.628867581486702,g2_to_g1
CXADR,IGSF11,30.35945,-0.4232880864292383,g1_to_g2
CXADR,ESAM,24.3976,-0.5515130013227463,g1_to_g2
ESAM,CXADR,24.3976,-0.7871773093938828,g2_to_g1
CXADR,VSIG1,21.561,-0.5364393964409828,g1_to_g2
VSIG1,CXADR,21.561,0.6868350654840469,g2_to_g1
CXADR,F11R,20.6863,-0.3707670122385025,g1_to_g2
F11R,CXADR,20.6863,0.08771036565303802,g2_to_g1
CXADR,CLMP,29.0007,0.06948889791965485,g1_to_g2
CLMP,CXADR,29.0007,-1.1232120245695114,g2_to_g1
JAM3,JAM2,33.8948,0.41215793788433075,g2_to_g1
F11R,JAM2,32.4959,-0.3805054873228073,g2_to_g1
FRAS1,FREM2,27.73215,0.09825156256556511,g2_to_g1
SCAF4,SCAF8,38.3971,1.2237974535673857,g1_to_g2
SCAF8,SCAF4,38.3971,-0.9351519234478474,g2_to_g1
TBC1D4,TBC1D1,48.36895,-0.17352675553411245,g1_to_g2
TBC1D1,TBC1D4,48.36895,-1.2014788687229156,g2_to_g1
IMPA2,BPNT1,22.8445,0.2777751423418522,g1_to_g2
BPNT1,IMPA2,22.8445,-0.28917497396469116,g2_to_g1
IMPA2,IMPA1,52.05515,-0.019804656505584717,g1_to_g2
IMPA1,IMPA2,52.05515,-0.05179351195693016,g2_to_g1
IMPA2,INPP1,20.32685,0.49647046625614166,g1_to_g2
SPRY2,SPRY3,40.2133,0.06089215725660324,g1_to_g2
SPRY2,SPRY4,39.44045,-0.6955642104148865,g1_to_g2
SPRY2,SPRY1,51.4216,0.7214685389772058,g1_to_g2
SPRY1,SPRY2,51.4216,-1.103800617158413,g2_to_g1
KLF5,KLF16,20.31625,-0.7400897145271301,g1_to_g2
KLF16,KLF5,20.31625,0.5932506322860718,g2_to_g1
KLF5,KLF4,23.30345,0.12372791767120361,g1_to_g2
KLF4,KLF5,23.30345,0.15594075620174408,g2_to_g1
KLF5,KLF8,24.12245,0.426311232149601,g1_to_g2
KLF8,KLF5,24.12245,1.183764934539795,g2_to_g1
KLF5,KLF9,21.0599,0.2507130652666092,g1_to_g2
KLF9,KLF5,21.0599,1.29584801197052,g2_to_g1
KLF5,KLF15,20.66415,-0.6627721711993217,g1_to_g2
KLF15,KLF5,20.66415,0.2040296196937561,g2_to_g1
KLF5,KLF1,25.24815,-1.0999917089939117,g1_to_g2
KLF5,KLF12,23.14495,0.04849443957209587,g1_to_g2
KLF12,KLF5,23.14495,0.14627453684806824,g2_to_g1
KLF5,KLF6,29.7531,1.483458824455738,g1_to_g2
KLF6,KLF5,29.7531,-1.0403760075569153,g2_to_g1
KLF5,KLF7,29.42205,0.7612083300482482,g1_to_g2
KLF7,KLF5,29.42205,-0.8322718739509583,g2_to_g1
KLF5,KLF13,20.09445,0.40635690093040466,g1_to_g2
KLF13,KLF5,20.09445,0.9247770309448242,g2_to_g1
KLF5,KLF2,25.2757,-0.4466172009706497,g1_to_g2
KLF2,KLF5,25.2757,-0.23674249649047852,g2_to_g1
NCAM1,NCAM2,26.7888,-0.30232783779501915,g2_to_g1
PRKAA1,HUNK,21.21,-0.4090557931922376,g2_to_g1
BRSK1,HUNK,20.68145,-0.4090557931922376,g2_to_g1
TSSK6,HUNK,24.0519,-0.4090557931922376,g2_to_g1
MELK,HUNK,20.8503,-0.4090557931922376,g2_to_g1
SIK1,HUNK,21.01995,0.7531212330795825,g2_to_g1
POU4F1,POU1F1,27.3684,-0.13613563403487206,g1_to_g2
POU1F1,POU4F1,27.3684,0.15102675184607506,g2_to_g1
POU4F1,POU3F2,25.07745,-0.06916036736220121,g1_to_g2
POU3F2,POU4F1,25.07745,-0.44236384704709053,g2_to_g1
POU4F1,POU4F3,67.3497,1.3576763570308685,g1_to_g2
POU4F3,POU4F1,67.3497,0.7637210302054882,g2_to_g1
POU4F1,POU3F4,27.3306,-0.053576490841805935,g1_to_g2
POU3F4,POU4F1,27.3306,1.3973335437476635,g2_to_g1
POU4F1,POU2F2,20.34495,-0.09864993020892143,g1_to_g2
POU2F2,POU4F1,20.34495,0.030468139797449112,g2_to_g1
POU4F1,POU3F3,24.7845,-0.1552811674773693,g1_to_g2
POU3F3,POU4F1,24.7845,-0.057776132598519325,g2_to_g1
POU4F1,POU3F1,24.63105,-0.9972523748874664,g1_to_g2
POU3F1,POU4F1,24.63105,-1.0279386825859547,g2_to_g1
POU4F1,POU2F3,23.40105,-0.1455155611038208,g1_to_g2
POU2F3,POU4F1,23.40105,1.0574677400290966,g2_to_g1
POU4F1,POU5F1B,21.98165,-0.3288445211946964,g1_to_g2
POU5F1B,POU4F1,21.98165,-1.0279386825859547,g2_to_g1
POU5F1,POU4F1,21.94875,0.36492032930254936,g2_to_g1
POU4F1,POU4F2,61.12005,-0.23358432203531265,g1_to_g2
POU4F2,POU4F1,61.12005,-0.6818380542099476,g2_to_g1
MORC3,MORC4,34.86145,-0.2078218013048172,g1_to_g2
MORC4,MORC3,34.86145,0.7991615906357765,g2_to_g1
SPATA13,ARHGEF9,42.04405,1.5833210609853268,g1_to_g2
ARHGEF9,SPATA13,42.04405,-0.2416308932006359,g2_to_g1
GCFC2,PAXBP1,30.5849,-0.7454563491046429,g2_to_g1
OLFM4,OLFM3,21.757,-0.0629873126745224,g1_to_g2
OLFM4,OLFM2,22.4825,0.5042576938867569,g1_to_g2
OLFM4,OLFM1,24.337,-0.5585043430328369,g1_to_g2
RANBP6,IPO5,79.11095,-0.15438434481620789,g2_to_g1
IPO4,IPO5,20.57045,0.15074043720960617,g2_to_g1
CELF2,CELF4,45.5366,-0.12520813196897507,g2_to_g1
CELF1,CELF4,43.83435,-0.12520813196897507,g2_to_g1
ITSN1,ITSN2,60.1551,0.7550477012991905,g1_to_g2
ITSN2,ITSN1,60.1551,-0.4778716266155243,g2_to_g1
DIAPH3,FMNL2,20.4338,1.0687989443540573,g1_to_g2
FMNL2,DIAPH3,20.4338,-0.5921564176678658,g2_to_g1
DIAPH3,DIAPH2,54.92705,0.808271586894989,g1_to_g2
DIAPH2,DIAPH3,54.92705,1.1230896040797234,g2_to_g1
DIAPH3,DAAM2,20.4961,-0.1380477249622345,g1_to_g2
DIAPH3,FMNL3,20.20305,-0.3079926301725209,g1_to_g2
FMNL3,DIAPH3,20.20305,0.661926619708538,g2_to_g1
DIAPH3,FMNL1,20.26885,-0.43889694660902023,g1_to_g2
FMNL1,DIAPH3,20.26885,0.28905972093343735,g2_to_g1
DIAPH3,DAAM1,21.38335,-0.8488626331090927,g1_to_g2
DAAM1,DIAPH3,21.38335,0.22020982950925827,g2_to_g1
DIAPH3,DIAPH1,45.32035,-0.3522333428263664,g1_to_g2
DIAPH1,DIAPH3,45.32035,-0.3766452744603157,g2_to_g1
SS18,SS18L2,29.220805,0.10184803605079651,g1_to_g2
SS18L2,SS18,29.220805,-2.2533802837133408,g2_to_g1
SS18,SS18L1,60.48645,-0.9658073130995035,g1_to_g2
SS18L1,SS18,60.48645,-0.8773690313100815,g2_to_g1
SLC7A6,SLC7A1,21.366,-0.18271160498261452,g2_to_g1
SLC7A5,SLC7A1,20.4827,-0.46789948642253876,g2_to_g1
SLC7A8,SLC7A1,21.27275,0.7523513734340668,g2_to_g1
SLC7A11,SLC7A1,21.3357,0.10605278611183167,g2_to_g1
SLC7A7,SLC7A1,21.28065,0.5601063072681427,g2_to_g1
SLC15A2,SLC15A1,46.6349,-0.16143454238772392,g2_to_g1
FOXO1,FOXO4,37.8747,2.2183307209052145,g1_to_g2
FOXO4,FOXO1,37.8747,-0.8592382222414017,g2_to_g1
FOXO1,FOXO3,43.3815,0.614855669438839,g1_to_g2
FOXO3,FOXO1,43.3815,-0.6239605695009232,g2_to_g1
FOXO1,FOXO6,34.70255,0.24415510147809982,g1_to_g2
FOXO6,FOXO1,34.70255,1.4271206110715866,g2_to_g1
LRCH1,LRCH2,43.3247,-0.21403455920517445,g1_to_g2
LRCH1,LRCH4,38.2915,0.5218094643205404,g1_to_g2
LRCH4,LRCH1,38.2915,1.0806497856974602,g2_to_g1
LRCH1,LRCH3,40.6527,0.7181981094181538,g1_to_g2
LRCH3,LRCH1,40.6527,0.6915057227015495,g2_to_g1
RPRD1B,RPRD1A,67.11695,-3.29533401876688,g2_to_g1
DIS3,DIS3L,34.37245,0.5505419075489044,g1_to_g2
DIS3L,DIS3,34.37245,-1.0739057406317443,g2_to_g1
DIS3,DIS3L2,27.0636,3.003025531768799,g1_to_g2
DIS3L2,DIS3,27.0636,-0.6828063472639769,g2_to_g1
MIA2,CTAGE1,67.5639,-0.10532075335504487,g2_to_g1
HRH4,CHRM1,20.61035,-0.07390357204712927,g1_to_g2
HRH4,HTR1D,20.34485,-0.17425798252224922,g1_to_g2
HRH4,TAAR9,20.66315,-0.10324916429817677,g1_to_g2
HRH4,CHRM5,21.10805,-0.31138402968645096,g1_to_g2
HRH4,HRH1,20.54785,-0.8932933658361435,g1_to_g2
HRH4,HRH3,37.04695,-0.1750456541776657,g1_to_g2
HRH4,HTR4,22.1081,-0.21069429442286491,g1_to_g2
MAPK7,MAPK4,21.23575,-0.1822747141122818,g2_to_g1
MAPK11,MAPK4,26.48245,-0.1822747141122818,g2_to_g1
MAPK6,MAPK4,48.676,-0.1822747141122818,g2_to_g1
MAPK1,MAPK4,30.6973,-0.1822747141122818,g2_to_g1
MAPK8,MAPK4,23.2616,-0.1822747141122818,g2_to_g1
MAPK10,MAPK4,21.9949,-0.1822747141122818,g2_to_g1
MAPK13,MAPK4,27.77065,-0.1822747141122818,g2_to_g1
MAPK3,MAPK4,30.1776,-0.1822747141122818,g2_to_g1
MAPK12,MAPK4,26.34885,-0.1822747141122818,g2_to_g1
MAPK14,MAPK4,25.54375,-0.1822747141122818,g2_to_g1
NLK,MAPK4,20.52635,-0.1822747141122818,g2_to_g1
MAPK9,MAPK4,21.93515,-0.1822747141122818,g2_to_g1
ST8SIA4,ST8SIA3,33.8568,0.0,g2_to_g1
ST8SIA1,ST8SIA3,25.57065,0.0,g2_to_g1
ZMYM5,ZMYM2,42.6429,-0.3852817416191101,g1_to_g2
ZMYM2,ZMYM5,42.6429,-16.25935557729099,g2_to_g1
SMAD2,SMAD3,87.63825,1.1942033097147942,g1_to_g2
SMAD3,SMAD2,87.63825,-0.9107284918427467,g2_to_g1
SMAD2,SMAD4,37.7504,-0.6873031556606293,g1_to_g2
SMAD4,SMAD2,37.7504,1.128826104104519,g2_to_g1
SMAD2,SMAD6,26.19195,-0.0640212818980217,g1_to_g2
SMAD2,SMAD9,59.5289,-0.5023880079388618,g1_to_g2
SMAD9,SMAD2,59.5289,-0.17836732417345047,g2_to_g1
SMAD2,SMAD5,61.3737,0.9051302708685398,g1_to_g2
SMAD5,SMAD2,61.3737,0.3576563522219658,g2_to_g1
SMAD2,SMAD1,60.9445,0.6600109189748764,g1_to_g2
SMAD1,SMAD2,60.9445,1.0559271201491356,g2_to_g1
SMAD2,SMAD7,24.6881,0.019770130515098572,g1_to_g2
SMAD7,SMAD2,24.6881,0.09132680296897888,g2_to_g1
SOX1,SOX10,21.87115,0.0,g1_to_g2
SOX10,SOX1,21.87115,-0.22933116741478443,g2_to_g1
SOX1,SOX15,34.24695,0.40447128005325794,g1_to_g2
SOX15,SOX1,34.24695,-0.22933116741478443,g2_to_g1
SOX1,SOX8,22.0786,-0.5337415710091591,g1_to_g2
SOX8,SOX1,22.0786,-0.22933116741478443,g2_to_g1
SOX1,SOX14,37.31935,0.0,g1_to_g2
SOX14,SOX1,37.31935,-0.22933116741478443,g2_to_g1
SOX1,SOX3,51.83675,-0.117375198751688,g1_to_g2
SOX3,SOX1,51.83675,-0.22933116741478443,g2_to_g1
SOX1,SOX2,55.69315,-0.9800319969654083,g1_to_g2
SOX2,SOX1,55.69315,-0.22933116741478443,g2_to_g1
SOX1,SOX17,21.13525,-0.034039609134197235,g1_to_g2
SOX17,SOX1,21.13525,-0.22933116741478443,g2_to_g1
SOX1,SOX21,37.0844,-0.09485486149787903,g1_to_g2
SOX21,SOX1,37.0844,-0.22933116741478443,g2_to_g1
MYO16,MYO3B,21.01695,-0.5754664689302444,g1_to_g2
MYO3B,MYO16,21.01695,-0.02831071987748146,g2_to_g1
MYO16,MYO1C,21.3534,-0.7702999077737331,g1_to_g2
MYO1C,MYO16,21.3534,-0.02831071987748146,g2_to_g1
MYO16,MYO1H,20.63525,-0.11015745624899864,g1_to_g2
MYO16,MYO1E,20.0822,-0.8847262561321259,g1_to_g2
MYO1E,MYO16,20.0822,-0.02831071987748146,g2_to_g1
IRS2,IRS4,25.3144,-0.5015737488865852,g1_to_g2
IRS2,IRS1,37.41615,0.5460941642522812,g1_to_g2
IRS1,IRS2,37.41615,0.7418332323431969,g2_to_g1
STOM,STOML3,63.905,-0.19564288854599,g2_to_g1
STOML1,STOML3,26.473,-0.19564288854599,g2_to_g1
STOML2,STOML3,27.16755,-0.19564288854599,g2_to_g1
TXNL1,TXNDC8,26.06875,-0.13855600729584694,g1_to_g2
PCCA,MCCC1,37.99055,0.454411038197577,g1_to_g2
MCCC1,PCCA,37.99055,-1.350407655350864,g2_to_g1
PCCA,PC,30.5597,-0.6439435854554176,g1_to_g2
PC,PCCA,30.5597,-0.4356377078220248,g2_to_g1
MIF4GD,CTIF,21.3098,0.0026922300457954407,g2_to_g1
GAREM1,GAREM2,44.3429,-0.2970193848013878,g1_to_g2
GAREM2,GAREM1,44.3429,-0.7443065941333771,g2_to_g1
BOD1,BOD1L2,83.02325,-0.10270121856592596,g2_to_g1
BOD1L1,BOD1L2,27.944815,-0.10270121856592596,g2_to_g1
GRK4,GRK1,45.056,-0.3190000616014004,g2_to_g1
GRK5,GRK1,44.08315,-0.3190000616014004,g2_to_g1
GRK6,GRK1,46.01125,-0.3190000616014004,g2_to_g1
GRK3,GRK1,29.8746,-0.3190000616014004,g2_to_g1
GRK2,GRK1,29.69375,-0.3190000616014004,g2_to_g1
NMUR1,MLNR,27.93145,-0.2438917849212885,g2_to_g1
FGFR2,FLT3,22.25075,-0.21764355897903442,g2_to_g1
PDGFRB,FLT3,25.03685,-0.21764355897903442,g2_to_g1
FLT1,FLT3,21.22865,-0.21764355897903442,g2_to_g1
CSF1R,FLT3,30.43605,-0.21764355897903442,g2_to_g1
FLT4,FLT3,21.23685,-0.21764355897903442,g2_to_g1
KIT,FLT3,29.56035,-0.21764355897903442,g2_to_g1
FAM216A,FAM216B,20.0859,-0.11215651780366898,g2_to_g1
LAYN,CHODL,42.77345,-0.8564659506082535,g2_to_g1
BACH1,BACH2,34.1399,-0.1031138002872467,g1_to_g2
BACH2,BACH1,34.1399,0.8027722332626581,g2_to_g1
ITM2B,ITM2A,40.83305,1.440263457596302,g1_to_g2
ITM2A,ITM2B,40.83305,-0.6157272905111313,g2_to_g1
ITM2B,ITM2C,43.52735,0.29763512313365936,g1_to_g2
ITM2C,ITM2B,43.52735,-0.5702472776174545,g2_to_g1
S1PR1,MC4R,22.2379,-0.1273541934788227,g2_to_g1
S1PR2,MC4R,21.33395,-0.1273541934788227,g2_to_g1
LPAR3,MC4R,20.45715,-0.1273541934788227,g2_to_g1
LPAR2,MC4R,22.07105,-0.1273541934788227,g2_to_g1
GPR3,MC4R,20.544,-0.1273541934788227,g2_to_g1
MC1R,MC4R,46.8663,-0.1273541934788227,g2_to_g1
TMX3,P4HB,20.0215,0.09237850457429886,g1_to_g2
P4HB,TMX3,20.0215,0.9923689290881157,g2_to_g1
ETS2,FLI1,27.5881,-0.025461792945861816,g1_to_g2
FLI1,ETS2,27.5881,-1.1006172746419907,g2_to_g1
ETS2,ETV5,20.66955,0.6628186404705048,g1_to_g2
ETV5,ETS2,20.66955,0.6395548731088638,g2_to_g1
ETS2,GABPA,27.52625,-0.12401456013321877,g1_to_g2
GABPA,ETS2,27.52625,0.7253017574548721,g2_to_g1
ETS2,ETS1,50.5383,0.22088314406573772,g1_to_g2
ETS1,ETS2,50.5383,-0.4433691054582596,g2_to_g1
ETS2,SPDEF,20.72495,-0.35310978442430496,g1_to_g2
SPDEF,ETS2,20.72495,-2.4764343351125717,g2_to_g1
ETS2,ERG,26.79625,-0.2515184632502496,g1_to_g2
ERG,ETS2,26.79625,0.6382254511117935,g2_to_g1
ETS2,ETV1,21.98885,-0.5421547740697861,g1_to_g2
ETV1,ETS2,21.98885,1.7204010635614395,g2_to_g1
ETS2,FEV,24.3854,-0.13852277025580406,g1_to_g2
FEV,ETS2,24.3854,-1.581667885184288,g2_to_g1
ETS2,ETV2,24.26965,-0.0064056143164634705,g1_to_g2
ETV2,ETS2,24.26965,-0.8445997685194016,g2_to_g1
KCTD15,KCNRG,22.3511,0.7460610494017601,g2_to_g1
KCTD12,KCNRG,22.6239,0.7558039650321007,g2_to_g1
KCTD21,KCNRG,21.4395,-0.6191474571824074,g2_to_g1
KCTD11,KCNRG,20.2579,-0.18032106757164001,g2_to_g1
KCTD6,KCNRG,22.89805,0.42361512035131454,g2_to_g1
FAM124B,FAM124A,26.99635,-0.0634449664503336,g2_to_g1
N4BP2L1,N4BP2,23.40101,-0.608959324657917,g1_to_g2
N4BP2,N4BP2L1,23.40101,-0.1827854886651039,g2_to_g1
N4BP2L1,N4BP2L2,26.52875,-1.7259778268635273,g1_to_g2
N4BP2L2,N4BP2L1,26.52875,0.030120976269245148,g2_to_g1
PTPN2,PTPRE,20.91825,-1.1499909833073616,g1_to_g2
PTPRE,PTPN2,20.91825,0.439274862408638,g2_to_g1
PTPN2,PTPN9,22.1183,1.259425150230527,g1_to_g2
PTPN9,PTPN2,22.1183,-0.5045502334833145,g2_to_g1
PTPN2,PTPN11,20.8895,-1.6958447694778442,g1_to_g2
PTPN11,PTPN2,20.8895,0.1826217919588089,g2_to_g1
PTPN2,PTPN6,21.2696,-1.4316788464784622,g1_to_g2
PTPN6,PTPN2,21.2696,-1.0195360630750656,g2_to_g1
PTPN2,PTPN7,20.23095,-3.7136776819825172,g1_to_g2
PTPN7,PTPN2,20.23095,-0.061648559698369354,g2_to_g1
PTPN2,PTPN20,21.0786,-1.1966285556554794,g1_to_g2
PTPN2,PTPN1,55.0893,0.6833171471953392,g1_to_g2
PTPN1,PTPN2,55.0893,2.610032930970192,g2_to_g1
KCNJ14,KCNJ15,32.98565,-0.5709892250597477,g2_to_g1
KCNJ1,KCNJ15,44.4452,0.15934639796614647,g2_to_g1
CSNK1E,CSNK1A1L,58.2776,-0.1695585958659649,g2_to_g1
CSNK1D,CSNK1A1L,59.6847,-0.1695585958659649,g2_to_g1
TTBK2,CSNK1A1L,21.684485,-0.1695585958659649,g2_to_g1
CSNK1G1,CSNK1A1L,43.76365,-0.1695585958659649,g2_to_g1
CSNK1G3,CSNK1A1L,42.83085,-0.1695585958659649,g2_to_g1
VRK1,CSNK1A1L,25.266,-0.1695585958659649,g2_to_g1
CSNK1G2,CSNK1A1L,44.0914,-0.1695585958659649,g2_to_g1
VRK2,CSNK1A1L,22.70495,-0.1695585958659649,g2_to_g1
TRPC1,TRPC4,41.6935,-0.06789072416722775,g2_to_g1
CRYZL1,TP53I3,22.33405,0.3968859687447548,g1_to_g2
CRYZL1,PTGR3,20.69195,-0.6662638615816832,g1_to_g2
CRYZL1,CRYZ,20.96215,-0.314643457531929,g1_to_g2
CRYZ,CRYZL1,20.96215,0.05412690341472626,g2_to_g1
CRYZL1,RTN4IP1,20.7537,0.6750975847244263,g1_to_g2
RTN4IP1,CRYZL1,20.7537,0.05794402211904526,g2_to_g1
CRYZL1,VAT1L,20.22005,-0.17687319847755134,g1_to_g2
CRYZL1,VAT1,20.55745,0.3855393845587969,g1_to_g2
VAT1,CRYZL1,20.55745,0.10693545639514923,g2_to_g1
PHLPP1,PHLPP2,46.97325,0.09060506522655487,g1_to_g2
PHLPP2,PHLPP1,46.97325,-0.9949823264032602,g2_to_g1
CPA5,CPB2,36.3296,-0.22306107357144356,g2_to_g1
KCTD15,KCTD1,50.4136,-1.5089022992178798,g2_to_g1
LCP1,PLS3,79.71405,0.03947930037975311,g1_to_g2
LCP1,PLS1,73.2486,0.10132785141468048,g1_to_g2
PLS1,LCP1,73.2486,-0.2345118885859847,g2_to_g1
SLC39A6,SLC39A12,20.0947,-0.12800484709441662,g1_to_g2
SLC39A6,SLC39A5,26.04615,-0.3742408063262701,g1_to_g2
SLC39A6,SLC39A14,24.50625,0.5108716189861298,g1_to_g2
SLC39A14,SLC39A6,24.50625,-0.3528382331132889,g2_to_g1
SLC39A6,SLC39A8,24.4889,1.3297129087150097,g1_to_g2
SLC39A8,SLC39A6,24.4889,-0.3680272251367569,g2_to_g1
SLC39A4,SLC39A6,21.0952,-1.12820266187191,g2_to_g1
SLC39A6,SLC39A10,33.36795,0.8659709393978119,g1_to_g2
SLC39A10,SLC39A6,33.36795,-0.6708550304174423,g2_to_g1
ADAMTS17,ADAMTS5,24.35925,-0.06683722697198391,g2_to_g1
ADAMTS10,ADAMTS5,26.26,-0.06683722697198391,g2_to_g1
ADAMTS1,ADAMTS5,39.4457,-0.06683722697198391,g2_to_g1
ADAMTS6,ADAMTS5,27.7844,-0.06683722697198391,g2_to_g1
SIAH3,SIAH1,38.49695,0.8918392658233643,g1_to_g2
SIAH1,SIAH3,38.49695,0.5247255899012089,g2_to_g1
SIAH3,SIAH2,36.0606,-0.25782400369644165,g1_to_g2
SIAH2,SIAH3,36.0606,-0.6596029065549374,g2_to_g1
CACNA1C,NALCN,21.12275,-0.05849413573741913,g2_to_g1
