kd_gene,gene_set_library,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
TDRP,MSigDB_Hallmark_2020,prerank,Fatty Acid Metabolism,0.3416717888782369,1.0466705226939144,0.32342007434944237,0.9966920096498282,0.972,50/157,17.66%,RDH16;HPGD;ACSL5;DLD;TP53INP2;IDI1;CA4;GRHPR;ACADS;HADHB;REEP6;ACSL1;MDH1;PRDX6;BMPR1B;GSTZ1;ECI2;GABARAPL1;MAOA;HCCS;ACOT2;HSD17B11;LTC4S;ACAT2;PDHA1;PDHB;ACADM;CBR1;HSPH1;XIST;ACADL;CD1D;CA2;ECH1;CEL;MLYCD;ALDH1A1;SUCLG2;HSD17B4;H2AZ1;RAP1GDS1;DECR1;CRAT;IDH3B;S100A10;NSDHL;ACSL4;NBN;SLC22A5;MDH2
TDRP,MSigDB_Hallmark_2020,prerank,Apoptosis,-0.36858878526225763,-1.0319535204785821,0.38821954484605087,1.0,1.0,59/161,23.93%,NEDD9;ATF3;CASP9;LGALS3;APP;GCH1;DDIT3;CD44;CASP8;HGF;IL18;TOP2A;SC5D;MADD;SQSTM1;F2;XIAP;TIMP2;WEE1;BCL2L1;PDGFRB;CTH;IL1A;EMP1;ADD1;BMP2;CCNA1;CDKN1A;GUCY2D;DNAJC3;BAX;FDXR;SLC20A1;ETF1;SATB1;CD38;MGMT;SOD2;IER3;NEFH;GPX1;FAS;GADD45A;TIMP3;BCAP31;CDC25B;CDK2;IGF2R;CFLAR;CCND1;CDKN1B;FEZ1;BCL2L2;BTG2;SOD1;LEF1;PSEN1;BIK;PPP2R5B
TDRP,MSigDB_Hallmark_2020,prerank,Myogenesis,-0.3564844005379857,-1.0042121085927291,0.4503225806451613,1.0,1.0,57/199,19.30%,PPFIA4;SSPN;MEF2D;SGCA;CACNG1;PPP1R3C;KLF5;TNNT2;MYF6;SH2B1;BDKRB2;APP;RIT1;GABARAPL2;SGCG;SPHK1;SH3BGR;SPEG;KIFC3;ADAM12;TPM2;IGFBP3;SPDEF;COL6A3;IGF1;MAPRE3;ENO3;CKM;NOTCH1;VIPR1;MRAS;CACNA1H;CHRNB1;TNNI1;CDKN1A;STC2;FLII;COL15A1;NOS1;TSC2;LARGE1;COL4A2;MYL7;NQO1;FST;DMPK;TNNT1;FGF2;TEAD4;ACTN2;ACHE;GNAO1;HSPB8;HRC;HDAC5;SGCD;PLXNB2
TDRP,MSigDB_Hallmark_2020,prerank,Epithelial Mesenchymal Transition,-0.3479334385834791,-0.9937373807053386,0.48129675810473815,1.0,1.0,69/200,24.52%,AREG;FBN1;COL7A1;P3H1;FMOD;WNT5A;GEM;CXCL12;ACTA2;CXCL1;SGCG;CD44;CXCL6;ADAM12;TPM2;IGFBP3;COL6A3;GJA1;SCG2;GPC1;DAB2;ID2;FBLN1;FSTL1;LRP1;MSX1;COPA;ECM2;NID2;PDGFRB;CCN1;SNAI2;TNFRSF11B;CCN2;COL4A2;ITGAV;SERPINE1;PLOD3;COL5A2;SFRP4;OXTR;FGF2;EFEMP2;SERPINH1;NOTCH2;CAP2;MXRA5;TFPI2;MCM7;FAS;GADD45A;TIMP3;SGCD;CRLF1;DST;COL5A1;CTHRC1;CALU;TGFBI;GPX7;SFRP1;SLIT3;MATN2;IGFBP4;CDH2;BDNF;APLP1;SDC1;PLOD1
TDRP,MSigDB_Hallmark_2020,prerank,Androgen Response,0.3354894847671204,0.97021864193661,0.5,1.0,0.996,34/100,18.11%,AZGP1;HPGD;CCND3;NKX3-1;UBE2I;IDI1;ZBTB10;SAT1;BMPR1B;NCOA4;PTK2B;STK39;UBE2J1;KRT19;TSC22D1;MYL12A;SRP19;AKAP12;H1-0;AKT1;TPD52;ARID5B;DNAJB9;SLC26A2;PTPN21;TMEM50A;DBI;FADS1;GPD1L;ELK4;SGK1;MAP7;CAMKK2;ANKH
TDRP,MSigDB_Hallmark_2020,prerank,Inflammatory Response,0.3004267601946895,0.9630788716737458,0.5911111111111111,1.0,0.996,52/200,17.58%,CCL24;IRF7;P2RY2;TNFSF15;ITGB3;SGMS2;IL15RA;CHST2;STAB1;IL2RB;SCARF1;C3AR1;TLR2;IRF1;PROK2;PLAUR;ADM;FZD5;MXD1;TACR1;KLF6;BST2;HIF1A;GP1BA;PTAFR;RASGRP1;ABI1;GABBR1;EMP3;PCDH7;TACR3;IL18R1;IL1R1;SCN1B;RELA;PTPRE;MMP14;HAS2;CD55;PDE4B;CSF1;NPFFR2;SLC1A2;INHBA;RAF1;AXL;ITGA5;OSMR;EIF2AK2;HPN;NFKB1;CCL2
TDRP,MSigDB_Hallmark_2020,prerank,Hypoxia,-0.3332552448570182,-0.9547018526372565,0.5768194070080862,1.0,1.0,80/200,24.40%,ADORA2B;PPFIA4;GCNT2;ANGPTL4;ERO1A;PPP1R3C;ATF3;PKLR;DDIT3;EFNA1;GALK1;SLC2A1;IGFBP3;SLC2A5;SAP30;PDK1;GPC1;JMJD6;ENO3;PGF;SLC37A4;GPI;KLHL24;HAS1;ZFP36;WSB1;PRKCA;CDKN1A;CCN1;STC2;PFKFB3;SLC2A3;ENO1;CCN2;LARGE1;SERPINE1;GAPDHS;ERRFI1;VLDLR;CITED2;SULT2B1;SDC2;SRPX;IER3;IDS;VHL;BCAN;KIF5A;PPARGC1A;PFKP;RRAGD;ANKZF1;TIPARP;RBPJ;BTG1;NOCT;TPBG;DDIT4;COL5A1;UGP2;CP;P4HA1;PGM1;MXI1;EFNA3;TGFBI;AK4;IRS2;EXT1;DTNA;CDKN1B;PGM2;KDM3A;GAA;CDKN1C;ILVBL;PYGM;PDK3;F3;PDGFB
TDRP,MSigDB_Hallmark_2020,prerank,Angiogenesis,-0.41533922030070214,-0.9492965806693241,0.5308441558441559,1.0,1.0,13/36,19.62%,APP;CXCL6;FSTL1;MSX1;APOH;SERPINA5;JAG2;ITGAV;COL5A2;FGFR1;PF4;JAG1;TNFRSF21
TDRP,MSigDB_Hallmark_2020,prerank,heme Metabolism,-0.32823839928485654,-0.9434289256566633,0.5944827586206897,1.0,1.0,87/199,26.91%,ALDH1L1;CROCCP2;ENDOD1;TNS1;LPIN2;CLIC2;SIDT2;AHSP;GYPB;HBZ;TOP1;SLC2A1;TENT5C;SLC22A4;UBAC1;CAST;TRAK2;IGSF3;MARCHF8;EPOR;DCUN1D1;ALAS2;UROD;GMPS;SLC10A3;BTRC;FECH;ADD1;CTSB;GAPVD1;TFDP2;BCAM;BACH1;EZH1;TNRC6B;ANK1;NARF;ALDH6A1;PSMD9;RHCE;ATG4A;CTNS;FN3K;KDM7A;C3;HDGF;LRP10;XPO7;ABCB6;MKRN1;BMP2K;HTRA2;TMEM9B;NUDT4;OSBP2;HEBP1;ELL2;RHD;CLCN3;XK;MXI1;CAT;SLC11A2;UROS;RAD23A;CIR1;HBQ1;CPOX;BTG2;SLC6A9;ATP6V0A1;PPP2R5B;MPP1;CDR2;SPTB;RAP1GAP;KHNYN;PRDX2;GCLC;BSG;GYPC;SNCA;FOXO3;CCDC28A;MAP2K3;VEZF1;SYNJ1
TDRP,MSigDB_Hallmark_2020,prerank,Interferon Gamma Response,-0.32843300175309503,-0.9378925127184473,0.6085219707057257,1.0,1.0,57/199,20.72%,XAF1;DHX58;SSPN;HLA-G;FPR1;CD40;OAS3;KLRK1;CFB;CD274;GCH1;CASP8;IFIT2;ST8SIA4;ICAM1;XCL1;IFI35;METTL7B;HLA-DRB1;TDRD7;CD74;PARP14;BANK1;HLA-DMA;APOL6;TOR1B;IFIT3;CMPK2;IL7;IRF8;TRIM21;CDKN1A;PNP;PELI1;LCP2;TNFAIP6;IRF4;PLSCR1;CD38;NAMPT;SOD2;CMKLR1;MTHFD2;CMTR1;JAK2;IFIT1;RIPK2;C1S;FAS;PFKP;PTPN2;EIF4E3;BTG1;PSMB10;NCOA3;SOCS3;MX2
TDRP,MSigDB_Hallmark_2020,prerank,Protein Secretion,-0.3450158840930015,-0.9123582697931554,0.6485671191553545,1.0,1.0,42/96,26.57%,SSPN;TSPAN8;RAB22A;VPS45;AP1G1;AP3B1;AP2B1;SNAP23;NAPA;ARFIP1;KIF1B;SEC24D;CLN5;LMAN1;ATP6V1H;ABCA1;STX7;GALC;RAB2A;MON2;VAMP4;RPS6KA3;AP2S1;ATP1A1;RER1;CTSC;DST;IGF2R;STX16;CLCN3;CLTC;ARFGAP3;VPS4B;DOP1A;SOD1;TMX1;COPB1;SCAMP1;SH3GL2;GOSR2;M6PR;RAB14
TDRP,MSigDB_Hallmark_2020,prerank,Glycolysis,-0.3175109525227704,-0.9061965379475497,0.6947368421052632,1.0,1.0,72/199,25.09%,ADORA2B;PPFIA4;NOL3;CHST4;B3GNT3;ANGPTL4;ERO1A;GLCE;NDST3;CD44;PFKFB1;GALK1;IGFBP3;SAP30;GPC1;GUSB;LCT;SLC37A4;MED24;GAL3ST1;TALDO1;CACNA1H;CTH;PHKA2;STC2;MERTK;ENO1;GAPDHS;EXT2;B4GALT2;VLDLR;CITED2;SDC2;CHST6;ABCB6;ME1;IER3;ALDH9A1;KIF2A;PFKP;RRAGD;ANKZF1;GFPT1;TPBG;DDIT4;COL5A1;UGP2;GMPPB;P4HA1;XYLT2;HOMER1;HMMR;MXI1;EFNA3;TGFBI;AK4;IRS2;PAXIP1;EXT1;TGFA;HS6ST2;PGM2;SOD1;BIK;FBP2;PDK3;SDC1;PLOD1;POLR3K;TPST1;HAX1;GOT2
TDRP,MSigDB_Hallmark_2020,prerank,Cholesterol Homeostasis,-0.3500900442940013,-0.9010070527647284,0.6636500754147813,1.0,1.0,22/74,20.92%,TRIB3;ATF3;LGALS3;MAL2;SEMA3B;CPEB2;STX5;SC5D;GUSB;HSD17B7;MVK;FDFT1;STARD4;ATF5;PLSCR1;ERRFI1;SREBF2;JAG1;ATXN2;NIBAN1;TM7SF2;CYP51A1
TDRP,MSigDB_Hallmark_2020,prerank,Estrogen Response Late,-0.31647693265583715,-0.8958314338964757,0.7389033942558747,1.0,1.0,81/197,26.28%,AREG;SFN;ANXA9;CXCL12;TIAM1;DNAJC12;PGR;KLK10;SEMA3B;KLF4;CD44;PTGES;STIL;IL17RB;FRK;MAPT;TOP2A;RAPGEFL1;WFS1;SCUBE2;NRIP1;IMPA2;ID2;OVOL2;COX6C;JAK1;ZFP36;CACNA2D2;CCNA1;FDFT1;SERPINA5;PLAC1;NMU;UNC13B;PKP3;KCNK5;LARGE1;FARP1;ACOX2;IL6ST;SLC27A2;PLK4;JAK2;SULT2B1;PRSS23;ABHD2;PRKAR2B;MYOF;HSPB8;TFPI2;RET;DUSP2;SLC24A3;TPBG;RNASEH2A;CDC20;SOX3;AFF1;SCNN1A;HOMER2;SLC7A5;ST14;XRCC3;PLXNB1;FKBP5;CCND1;IGFBP4;UGDH;XBP1;TJP3;SORD;CDC6;MYB;SLC1A4;TPD52L1;BAG1;CPE;CDH1;DYNLT3;CHST8;TST
TDRP,MSigDB_Hallmark_2020,prerank,TNF-alpha Signaling via NF-kB,-0.30975852823082556,-0.8817311107049284,0.782608695652174,1.0,1.0,62/199,19.69%,AREG;NFKB2;G0S2;GEM;ATF3;CXCL2;SERPINB8;CXCL1;ICOSLG;GCH1;KLF4;EFNA1;CD44;SPHK1;IFIT2;STAT5A;ICAM1;CXCL6;RNF19B;SIK1;ATP2B1;IL18;ID2;SQSTM1;ZC3H12A;CEBPB;FOSB;TGIF1;DUSP4;ZFP36;IL1A;BMP2;CDKN1A;CCN1;PFKFB3;SLC2A3;PTGER4;PLK2;IER2;DRAM1;TNFAIP6;SERPINE1;NAMPT;GFPT2;IL6ST;FOSL1;SOD2;LIF;PLAU;ABCA1;IER3;NR4A1;DUSP5;JAG1;JUNB;RIPK2;DUSP2;GADD45A;PDLIM5;TIPARP;BTG1;F2RL1
TDRP,MSigDB_Hallmark_2020,prerank,Myc Targets V2,0.32571062896230446,0.8746290926752974,0.721875,1.0,0.999,21/57,18.19%,HSPE1;DDX18;GNL3;DCTPP1;RABEPK;PLK1;NOC4L;HK2;NOP16;FARSA;HSPD1;WDR74;NOP2;PES1;NOP56;TMEM97;UTP20;EXOSC5;TCOF1;MYC;BYSL
TDRP,MSigDB_Hallmark_2020,prerank,Pperoxisome,0.2955827829285722,0.8647786924755247,0.8528428093645485,1.0,1.0,49/104,23.49%,ABCD2;PEX11A;GNPAT;ACSL5;ABCD1;IDI1;NR1I2;LONP2;ACSL1;ECI2;ATXN1;ITGB1BP1;HSD17B11;ISOC1;ECH1;CLN6;ESR2;CEL;MLYCD;ALDH1A1;CRABP1;HSD17B4;CRAT;CLN8;FADS1;ACSL4;PABPC1;SMARCC1;PRDX1;IDE;STS;TSPO;CDK7;HSD11B2;ACOX1;ACAA1;BCL10;PEX5;PEX14;PEX2;SIAH1;SLC25A4;ABCD3;HRAS;EHHADH;RDH11;IDH2;SCP2;ELOVL5
TDRP,MSigDB_Hallmark_2020,prerank,Xenobiotic Metabolism,-0.3000683729002516,-0.8528141859213713,0.8488830486202366,1.0,1.0,54/199,20.20%,SERPINA6;GCKR;GCNT2;LPIN2;TTPA;CFB;GCH1;MAN1A1;PMM1;PTGES;HRG;ESR1;ARG2;ANGPTL3;TMEM176B;IGF1;GSTM4;ID2;FBLN1;CYP2E1;ENPEP;SLC6A12;FETUB;COMT;IRF8;AKR1C3;SERTAD1;ACOX2;LONP1;MCCC2;SERPINE1;HSD11B1;NQO1;F11;PTGES3;FAH;DHRS7;ENTPD5;MPP2;GNMT;EPHA2;NMT1;NPC1;ALDH9A1;MTHFD1;PTS;FAS;GSS;PDLIM5;PTGR1;POR;CYFIP2;PSMB10;GART
TDRP,MSigDB_Hallmark_2020,prerank,PI3K/AKT/mTOR  Signaling,-0.3180342863755339,-0.8493179865392856,0.8011204481792717,1.0,1.0,36/105,25.75%,SFN;TRIB3;TIAM1;RIT1;DDIT3;ACTR3;SLC2A1;CAB39;PDK1;SQSTM1;UBE2N;CDKN1A;TSC2;SLA;DUSP3;FGF22;PRKCB;PTEN;ACTR2;RPS6KA3;PTPN11;ATF1;ITPR2;PRKAA2;CDK2;ARHGDIA;CLTC;RALB;PPP1CA;CDKN1B;LCK;MAP2K6;PAK4;E2F1;PIKFYVE;PPP2R1B
TDRP,MSigDB_Hallmark_2020,prerank,Complement,-0.29411846577413087,-0.8443753091736836,0.8696774193548387,1.0,1.0,67/200,25.28%,ZEB1;F7;F5;CTSS;CASP9;LGALS3;CXCL1;CFB;C2;ERAP2;L3MBTL4;WAS;GATA3;S100A13;LYN;F2;PIK3R5;LRP1;CEBPB;RCE1;LIPA;TIMP2;GNGT2;CTSB;SH2B3;RNF4;ADRA2B;SPOCK2;LCP2;COL4A2;SERPINE1;CTSO;PLSCR1;PIK3CA;NOTCH4;JAK2;C3;ME1;PREP;KCNIP2;ACTN2;DUSP5;TFPI2;KIF2A;C1S;DOCK4;DYRK2;CTSC;PCSK9;CP;ATOX1;CDK5R1;KLK1;CSRP1;DOCK10;PHEX;LCK;CTSL;PSEN1;F3;SRC;PDGFB;DUSP6;ZFPM2;KLKB1;RABIF;LAP3
TDRP,MSigDB_Hallmark_2020,prerank,Mitotic Spindle,-0.29465211001388547,-0.8363176613952159,0.8852040816326531,1.0,1.0,73/199,23.70%,NEDD9;CDC42EP1;UXT;YWHAE;PCM1;CD2AP;TIAM1;NEK2;DYNLL2;LRPPRC;NCK2;TOP2A;PCNT;DLGAP5;SYNPO;ESPL1;MYH10;KIF3B;PKD2;ARAP3;ALS2;BUB1;ARHGEF7;KIF1B;AKAP13;TUBGCP5;DYNC1H1;STK38L;CAPZB;LMNB1;FARP1;DOCK2;CKAP5;CEP131;SMC1A;SOS1;SMC3;NUMA1;CDC42BPA;TUBGCP3;KIF15;WASF1;KPTN;CEP72;NOTCH2;CLIP2;ATG4B;MAP3K11;SSH2;DOCK4;PDLIM5;ARHGEF11;FGD4;LLGL1;RABGAP1;TUBD1;DST;ARHGAP27;PREX1;ARFIP2;RAPGEF5;CLASP1;CNTROB;ARHGAP5;ARHGDIA;CDC42EP4;ARHGEF2;PRC1;RASA2;ANLN;SPTBN1;LATS1;ARHGAP29
TDRP,MSigDB_Hallmark_2020,prerank,E2F Targets,0.2624384504405331,0.8267186928459709,0.978448275862069,1.0,1.0,73/200,21.19%,TCF19;USP1;EIF2S1;PMS2;PAICS;ORC6;RFC1;TUBB;DCTPP1;JPT1;BRCA2;PSMC3IP;ORC2;E2F8;NUP153;PLK1;MELK;DDX39A;GINS3;NAA38;ASF1A;GINS1;MKI67;EXOSC8;BRCA1;UBE2T;NUDT21;KIF22;ZW10;CDCA3;EED;DCK;POLD3;DSCC1;HNRNPD;PNN;PCNA;MCM3;UBE2S;CIT;RPA3;SMC6;H2AZ1;RPA2;NOP56;PRKDC;NUP107;DUT;NME1;LYAR;SSRP1;TFRC;NBN;AURKB;HMGA1;GINS4;SYNCRIP;PAN2;PTTG1;MYC;SPC25;MYBL2;CBX5;CKS2;SNRPB;SRSF1;PRDX4;PHF5A;NASP;RFC3;ANP32E;DCLRE1B;UBR7
TDRP,MSigDB_Hallmark_2020,prerank,Apical Surface,-0.35030433186893545,-0.8265281814477102,0.7576219512195121,1.0,1.0,14/44,20.27%,ATP6V0A4;SLC2A4;APP;GATA3;MDGA1;SULF2;LYN;CX3CL1;FLOT2;SRPX;ATP8B1;EFNA5;DCBLD2;PCSK9
TDRP,MSigDB_Hallmark_2020,prerank,Interferon Alpha Response,0.29029910581079604,0.8225001109592622,0.9343283582089552,1.0,1.0,38/97,21.88%,IRF7;UBA7;HERC6;IFIH1;IRF1;PSMB8;HLA-C;HELZ2;BST2;IRF9;DDX60;ISG15;PARP9;TRIM14;PARP12;PSMA3;MVB12A;CSF1;WARS1;MOV10;ISG20;EPSTI1;TXNIP;SLC25A28;TENT5A;EIF2AK2;IFI30;TRIM25;PNPT1;UBE2L6;IRF2;IL4R;RNF31;USP18;B2M;PSMB9;MX1;SP110
TDRP,MSigDB_Hallmark_2020,prerank,UV Response Dn,-0.2958768820994779,-0.8168624489275189,0.907967032967033,1.0,1.0,54/144,25.56%,ADORA2B;ATP2C1;DDAH1;TGFBR2;GJA1;RXRA;ATP2B1;DAB2;PDGFRB;PRKCA;CCN1;SNAI2;DYRK1A;NFIB;SCN8A;SERPINE1;IGF1R;COL5A2;MGMT;DLC1;VLDLR;MGLL;CDC42BPA;CITED2;CACNA1A;LTBP1;SDC2;APBB2;NOTCH2;PRKAR2B;CAP2;PTEN;CELF2;SLC7A1;PDLIM5;MMP16;PLCB4;ATRX;SPOP;ACVR2A;PTPRM;MAPK14;DMAC2L;GCNT1;CDKN1B;RASA2;ARHGEF9;BDNF;F3;YTHDC1;IGFBP5;LPAR1;COL11A1;MIOS
TDRP,MSigDB_Hallmark_2020,prerank,Bile Acid Metabolism,0.27099345433228006,0.7983970842699899,0.9720496894409938,1.0,1.0,33/112,17.97%,ABCD2;ABCA9;PEX11A;GNPAT;ACSL5;LIPE;ABCD1;PNPLA8;APOA1;IDI1;NR1I2;LONP2;ACSL1;CYP39A1;ATXN1;ALDH8A1;PEX26;HSD17B11;SLC27A5;ISOC1;SLC29A1;ABCA3;MLYCD;ALDH1A1;AR;GCLM;HSD17B4;FADS2;FADS1;BBOX1;HACL1;PEX1;SLC23A1
TDRP,MSigDB_Hallmark_2020,prerank,Spermatogenesis,-0.2851763049706289,-0.7865474785894883,0.96105702364395,1.0,1.0,21/135,12.73%,PRM2;ELOVL3;NPY5R;CDKN3;OAZ3;NEK2;ACRBP;HBZ;SLC2A5;ZC2HC1C;TULP2;ACRV1;NCAPH;SPATA6;PAPOLB;TALDO1;BUB1;CCNA1;DMC1;HSPA1L;NOS1
