dep_gene,paralog_gene,mean_identical_score,delta_z,direction
SUCLA2,SUCLG2,49.4448,-0.015903053880990236,g1_to_g2
SUCLG2,SUCLA2,49.4448,0.049526448520477544,g2_to_g1
DSTN,CFL2,68.8828,-0.05606717043036384,g1_to_g2
CFL2,DSTN,68.8828,-0.07928419959095594,g2_to_g1
SIM2,EPAS1,20.26235,-0.04436723757229256,g1_to_g2
SIM2,HIF1A,23.1697,0.01894774550088715,g1_to_g2
STK35,PDIK1L,55.25995,0.08292530915716317,g1_to_g2
PDIK1L,STK35,55.25995,0.12533544241319822,g2_to_g1
ABHD13,ABHD12,20.8237,-0.040059677220365575,g1_to_g2
ABHD12,ABHD13,20.8237,-0.0019115852235824379,g2_to_g1
ABHD13,ABHD17A,20.43745,0.006743493314551858,g1_to_g2
ABHD17A,ABHD13,20.43745,-0.008164900825080326,g2_to_g1
RRP1B,RRP1,36.97765,0.0011949799765343181,g1_to_g2
RRP1,RRP1B,36.97765,0.053868435067472915,g2_to_g1
RCBTB2,RCBTB1,68.60015,0.06528958993723605,g1_to_g2
TASP1,ASRGL1,34.6104,0.06211042195589891,g1_to_g2
PPP1R16B,PPP1R16A,47.1831,0.05206463941933615,g1_to_g2
TMTC4,TMTC3,30.3645,0.0998448766382042,g1_to_g2
DHX35,DHX30,20.90495,-0.16290333681519972,g1_to_g2
DHX35,DHX40,34.3684,-0.021344480025293464,g1_to_g2
DHX35,DHX37,29.15645,-0.19408366857720918,g1_to_g2
DHX35,DHX33,40.8514,0.0719839156998174,g1_to_g2
DHX35,DHX57,23.90535,-0.12311701105099618,g1_to_g2
DHX35,DHX8,35.65015,0.025361980799646276,g1_to_g2
DHX35,DHX34,25.73045,0.18466373690005436,g1_to_g2
DHX35,DHX9,21.6568,0.1808960077077579,g1_to_g2
DHX35,DHX15,40.47305,0.0710523230670465,g1_to_g2
DHX35,DHX29,22.60585,0.1506920858660442,g1_to_g2
DHX35,DHX16,37.05705,0.17203145114199753,g1_to_g2
DHX35,YTHDC2,22.0665,0.0673795916051773,g1_to_g2
DHX35,DHX32,28.2374,-0.1392524813391847,g1_to_g2
DHX35,DHX38,32.77895,0.07622888628441918,g1_to_g2
DHX35,DHX36,23.3003,-0.19537006650991828,g1_to_g2
AGPAT3,AGPAT4,61.27365,-0.09733258462450059,g1_to_g2
AGPAT4,AGPAT3,61.27365,-0.11654491180804773,g2_to_g1
AGPAT3,AGPAT5,21.35695,-0.011773436782512471,g1_to_g2
AGPAT5,AGPAT3,21.35695,-0.12704551423219249,g2_to_g1
AGPAT3,LCLAT1,25.0,-0.0029728042878186664,g1_to_g2
LCLAT1,AGPAT3,25.0,0.07433558052154975,g2_to_g1
DYRK1A,DYRK2,21.8281,-0.019240756346058086,g1_to_g2
DYRK2,DYRK1A,21.8281,-0.03133997104036658,g2_to_g1
DYRK1A,CLK4,21.45315,0.08822556703637999,g1_to_g2
CLK4,DYRK1A,21.45315,-0.05636671527194827,g2_to_g1
DYRK1A,CLK1,20.8631,0.09451695778934507,g1_to_g2
CLK1,DYRK1A,20.8631,0.09595159099531324,g2_to_g1
DYRK1A,CLK2,21.81325,0.06434040206856255,g1_to_g2
CLK2,DYRK1A,21.81325,-0.06906807764339297,g2_to_g1
DYRK1A,DYRK3,21.94535,-0.0490037750571411,g1_to_g2
DYRK3,DYRK1A,21.94535,0.15892754898500594,g2_to_g1
DYRK1A,DYRK4,22.067,-0.01707765879129402,g1_to_g2
DYRK4,DYRK1A,22.067,-0.021018543903706954,g2_to_g1
DYRK1A,CLK3,22.5594,0.013583072505490337,g1_to_g2
CLK3,DYRK1A,22.5594,-0.049342274357555796,g2_to_g1
RIPOR1,RIPOR3,30.5295,-0.037328154788260265,g2_to_g1
MTRF1,MTRF1L,40.98165,0.027283656538432288,g1_to_g2
MTRF1L,MTRF1,40.98165,0.09990190357355645,g2_to_g1
FAM83G,FAM83D,21.2024,0.16940155165204301,g2_to_g1
FAM83D,FAM83A,22.4759,-0.1340518622733772,g1_to_g2
FAM83A,FAM83D,22.4759,-0.044752203804166175,g2_to_g1
NAA16,NAA15,70.52035,0.15311886034950686,g1_to_g2
NAA15,NAA16,70.52035,0.0874417268937756,g2_to_g1
NCOA3,NCOA2,41.69775,0.14816141479435221,g1_to_g2
NCOA2,NCOA3,41.69775,0.016223608730119576,g2_to_g1
NCOA3,NCOA1,31.55435,0.06758122754837466,g1_to_g2
NCOA1,NCOA3,31.55435,0.0016931940147102986,g2_to_g1
ZMYM2,ZMYM3,39.3159,-0.05047846496959404,g1_to_g2
ZMYM3,ZMYM2,39.3159,0.021177647441511044,g2_to_g1
ZMYM2,ZMYM4,33.75635,-0.196054123715014,g1_to_g2
ZMYM4,ZMYM2,33.75635,-0.015474310338611711,g2_to_g1
ZMYM2,ZMYM6,22.58425,-0.035918799970653725,g1_to_g2
ZMYM6,ZMYM2,22.58425,-0.028800139397497287,g2_to_g1
RALY,HNRNPC,45.09635,0.024007012937257752,g1_to_g2
HNRNPC,RALY,45.09635,0.018355717888362752,g2_to_g1
MEIS3,PKNOX1,35.71375,-0.01770364507057323,g2_to_g1
PKNOX2,PKNOX1,60.0062,0.02902657152197705,g2_to_g1
MEIS1,PKNOX1,36.67545,0.006534084072778087,g2_to_g1
PKNOX1,MEIS2,33.8031,-0.05974115792775833,g1_to_g2
MEIS2,PKNOX1,33.8031,-0.007987190177222629,g2_to_g1
SRR,CBS,21.64005,-0.15342472792411932,g2_to_g1
SDSL,CBS,21.11665,0.09956463872646204,g2_to_g1
PIAS2,PIAS1,56.47795,-0.04959374514023344,g1_to_g2
PIAS1,PIAS2,56.47795,0.04282910418905652,g2_to_g1
PIAS3,PIAS2,55.40605,0.05349100795783437,g2_to_g1
PIAS2,PIAS4,42.85305,-0.05132215555499081,g1_to_g2
PIAS4,PIAS2,42.85305,-0.04106912347279155,g2_to_g1
PSMA7,PSMA1,31.7299,0.31470712971854675,g1_to_g2
PSMA1,PSMA7,31.7299,0.09097545718872518,g2_to_g1
PSMA7,PSMA2,36.54535,0.3242790321572226,g1_to_g2
PSMA2,PSMA7,36.54535,-0.016398469599843316,g2_to_g1
PSMA7,PSMA3,34.20145,-0.09704823942619185,g1_to_g2
PSMA3,PSMA7,34.20145,0.12040735906088323,g2_to_g1
PSMA7,PSMA4,34.99335,0.35298110970774066,g1_to_g2
PSMA4,PSMA7,34.99335,0.17377551769936056,g2_to_g1
PSMA7,PSMA5,35.5901,0.28067048406596573,g1_to_g2
PSMA5,PSMA7,35.5901,-0.027355230095744424,g2_to_g1
PSMA7,PSMA6,34.00865,0.23448362405994427,g1_to_g2
PSMA6,PSMA7,34.00865,0.14563828086578817,g2_to_g1
LHPP,HDHD2,43.1188,0.054988151213923336,g2_to_g1
HDHD2,PGP,27.55625,-0.10145916444230546,g1_to_g2
PGP,HDHD2,27.55625,-0.08151153681536591,g2_to_g1
HDHD2,PDXP,27.14765,0.09217951581462035,g1_to_g2
PDXP,HDHD2,27.14765,-0.07927420941849625,g2_to_g1
PDS5B,PDS5A,66.26725,0.1502126618473528,g1_to_g2
PDS5A,PDS5B,66.26725,-0.022673383561205757,g2_to_g1
TGIF2LX,TGIF1,31.6947,-0.006141220835265385,g2_to_g1
TGIF1,TGIF2,46.9805,0.10414905685082707,g1_to_g2
TGIF2,TGIF1,46.9805,-0.003728505374160277,g2_to_g1
SOX10,SOX18,21.6129,0.08954074595657846,g2_to_g1
SOX15,SOX18,22.75685,0.020798649532475677,g2_to_g1
SOX8,SOX18,23.02,-0.018299295673391613,g2_to_g1
SOX14,SOX18,22.6823,0.07665912423817178,g2_to_g1
SOX17,SOX18,38.14915,-0.016394921684882435,g2_to_g1
SOX9,SOX18,22.61555,0.12301154051510355,g2_to_g1
SOX21,SOX18,20.2389,-0.011444511929771695,g2_to_g1
SOX18,SOX12,21.67035,0.0010887717769387214,g1_to_g2
SOX12,SOX18,21.67035,-0.026896471264085564,g2_to_g1
TAF4B,TAF4,33.20395,-0.060932541645378764,g1_to_g2
B4GALT5,B4GALT1,34.8657,-0.0246859642548405,g1_to_g2
B4GALT1,B4GALT5,34.8657,-0.06818707260501204,g2_to_g1
B4GALT5,B4GALT4,32.63155,0.06123964510883929,g1_to_g2
B4GALT4,B4GALT5,32.63155,0.04677939814317406,g2_to_g1
B4GALT5,B4GALT3,34.0603,0.051484563511397796,g1_to_g2
B4GALT3,B4GALT5,34.0603,0.1115199479161519,g2_to_g1
B4GALT5,B4GALT2,33.69915,0.0893022209878774,g1_to_g2
B4GALT2,B4GALT5,33.69915,0.005528602085890184,g2_to_g1
B4GALT5,B4GALT7,26.20475,0.04086870649525036,g1_to_g2
B4GALT7,B4GALT5,26.20475,-0.012097559601185907,g2_to_g1
SALL4,SALL2,24.01695,-0.0058522178967330115,g1_to_g2
SLC19A2,SLC19A1,33.7075,-0.04245081568960425,g2_to_g1
NDRG3,NDRG2,57.3743,-0.11566431110226807,g1_to_g2
NDRG2,NDRG3,57.3743,-0.12431481844694209,g2_to_g1
RNF6,RLIM,40.73015,0.05757200935811728,g1_to_g2
RLIM,RNF6,40.73015,-0.02195434785384832,g2_to_g1
SS18L1,SS18L2,34.9026,0.2767381929125097,g1_to_g2
SS18L2,SS18L1,34.9026,0.058888943347548586,g2_to_g1
NFATC2,NFATC3,35.38095,0.14982928774880772,g1_to_g2
MEX3C,MEX3B,47.81385,0.08579606040304777,g1_to_g2
MEX3C,MEX3A,39.04995,0.1136709401976831,g1_to_g2
MEX3C,MEX3D,41.0702,0.04612787096048745,g1_to_g2
ISX,SHOX2,20.5668,-0.09528657459385512,g1_to_g2
TCF4,TCF12,60.46025,-0.047934960802277236,g1_to_g2
TCF12,TCF4,60.46025,-0.05785963168915244,g2_to_g1
TCF4,TCF3,51.63115,-0.07565881598971656,g1_to_g2
TCF3,TCF4,51.63115,0.13161957546521097,g2_to_g1
PRKX,PRKACA,48.52375,-0.03039377045865682,g1_to_g2
PRKACA,PRKX,48.52375,-0.03391856158840764,g2_to_g1
ATP11A,ATP11B,56.5319,-0.022100576566249672,g1_to_g2
ATP11B,ATP11A,56.5319,-0.07690717166353554,g2_to_g1
ATP11A,ATP11C,63.19075,0.0022217956509413277,g1_to_g2
ATP11C,ATP11A,63.19075,0.233783760312306,g2_to_g1
ATP11A,ATP8B2,33.49625,0.028691044671144576,g1_to_g2
ATP8B2,ATP11A,33.49625,0.17247215771983773,g2_to_g1
ATP9B,ATP11A,27.3573,0.12844488883327157,g2_to_g1
FLI1,GABPA,25.16565,-0.11040822894023393,g2_to_g1
ETS1,GABPA,27.93245,0.004406812715440646,g2_to_g1
SPDEF,GABPA,20.75085,-0.02190533757852052,g2_to_g1
ERG,GABPA,25.31295,-0.03526682325349782,g2_to_g1
GABPA,FEV,23.05555,0.0743151560278498,g1_to_g2
FEV,GABPA,23.05555,-0.002835375375017866,g2_to_g1
LSM14B,LSM14A,51.8538,0.0010036255549058628,g1_to_g2
LSM14A,LSM14B,51.8538,-0.007251680047665703,g2_to_g1
TBC1D22A,TBC1D22B,61.4566,-0.09654081620163539,g1_to_g2
TBC1D22B,TBC1D22A,61.4566,-0.00761136126888092,g2_to_g1
CKAP2,CKAP2L,22.74935,0.06557115631966064,g1_to_g2
CKAP2L,CKAP2,22.74935,-0.029746883723838928,g2_to_g1
TCEA2,TCEA1,65.6674,-0.20928486796566353,g1_to_g2
TCEA1,TCEA2,65.6674,-0.06703317919149039,g2_to_g1
HNRNPA1L2,HNRNPA3,71.84275,0.1568335340203345,g1_to_g2
HNRNPA1L2,DAZAP1,25.6772,-0.10211763089899825,g1_to_g2
HNRNPA1L2,HNRNPA2B1,62.99855,-0.02521662828240108,g1_to_g2
HNRNPA1L2,RBMXL1,25.60095,0.017768167514721146,g1_to_g2
HNRNPA1L2,RBMX,26.1397,-0.23241201246299822,g1_to_g2
HNRNPA1L2,RBM3,31.3316,0.06640831452936348,g1_to_g2
HNRNPA1L2,CIRBP,23.0466,-0.0890519023390833,g1_to_g2
HNRNPA1L2,HNRNPAB,33.75375,0.03587205081992299,g1_to_g2
HNRNPA1L2,MSI2,30.8689,0.07646664746999184,g1_to_g2
HNRNPA1L2,HNRNPA0,48.34785,0.05121522979501388,g1_to_g2
HNRNPA1L2,HNRNPD,31.195,-0.022282850469958086,g1_to_g2
HNRNPA1L2,HNRNPDL,27.80505,0.205522601958613,g1_to_g2
HNRNPA1L2,HNRNPA1,90.10415,0.27732760295233067,g1_to_g2
GATA5,GATA1,30.8762,-0.09318062315265147,g1_to_g2
GATA5,GATA2,30.8349,-0.0707894727456857,g1_to_g2
ZIC3,ZIC2,63.53225,0.07188415434514968,g2_to_g1
GLIS2,ZIC2,20.6451,-0.059963938777094196,g2_to_g1
ZIC5,ZIC2,42.36915,0.029146485965008427,g2_to_g1
ZIC4,ZIC2,48.9808,0.022604656175951053,g2_to_g1
ZIC1,ZIC2,70.60375,0.0032050055482038733,g2_to_g1
RBL1,RBL2,50.52805,-0.13906767418431207,g1_to_g2
RBL2,RBL1,50.52805,-0.019940610110469194,g2_to_g1
RBL1,RB1,25.27465,0.015918418696611866,g1_to_g2
RB1,RBL1,25.27465,0.12202802293776717,g2_to_g1
HSPA13,HSPA5,30.86105,0.6302483327888648,g1_to_g2
HSPA5,HSPA13,30.86105,0.18441575985209335,g2_to_g1
HSPA13,HSPA9,27.8682,0.0575240888276623,g1_to_g2
HSPA9,HSPA13,27.8682,0.3483616135622679,g2_to_g1
HSPA13,HSPA14,23.70915,-0.008489977763756776,g1_to_g2
HSPA14,HSPA13,23.70915,-0.03130392510636459,g2_to_g1
HSPA13,HSPA1B,31.85975,0.012067167183063908,g1_to_g2
HSPA1B,HSPA13,31.85975,0.0625467927734672,g2_to_g1
HSPA13,HSPA1A,31.85975,-0.12380537294656332,g1_to_g2
HSPA13,HSPA4,20.21305,0.021579802304065514,g1_to_g2
HSPA4,HSPA13,20.21305,0.049603155216139456,g2_to_g1
HSPA13,HSPA8,32.67305,0.029093961099358093,g1_to_g2
HSPA8,HSPA13,32.67305,-0.05268768746598373,g2_to_g1
POLR1D,POLR2J,28.91845,0.2899429222511408,g1_to_g2
POLR1D,POLR2J3,24.812,0.1817514232402705,g1_to_g2
POLR2J3,POLR1D,24.812,0.022727747499877108,g2_to_g1
BRWD1,PHIP,46.62295,-0.028746197676897033,g1_to_g2
PHIP,BRWD1,46.62295,-0.032902818791265796,g2_to_g1
BRWD1,BRWD3,48.2398,0.019138875969575666,g1_to_g2
BRWD3,BRWD1,48.2398,-0.01415814148604424,g2_to_g1
NUBPL,NUBP1,36.6198,0.2990863502299479,g1_to_g2
NUBP1,NUBPL,36.6198,0.06594225776189133,g2_to_g1
NUBPL,NUBP2,32.418,-0.08484283150958533,g1_to_g2
NUBP2,NUBPL,32.418,0.03774985682957932,g2_to_g1
