rank,term,p_value,z_score,combined_score,overlapping_genes,adj_p_value,old_p_value,old_adj_p_value,gene_set
16,Human papillomavirus infection,0.03879436087545701,7.027355623100304,22.835254228817995,"PPP2CB, NRAS",0.18935429209811822,0,0,KEGG_2021_Human
17,PI3K-Akt signaling pathway,0.043813958216413304,6.560494652406417,20.519933750674706,"PPP2CB, NRAS",0.18935429209811822,0,0,KEGG_2021_Human
18,Hedgehog signaling pathway,0.051902928041441816,20.12727272727273,59.54412256861738,BTRC,0.18935429209811822,0,0,KEGG_2021_Human
19,Endometrial cancer,0.053708551061233394,19.419103313840157,56.7850128051737,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
20,VEGF signaling pathway,0.05461014047974239,19.083333333333332,55.485472758532836,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
21,GnRH secretion,0.05910589424922246,17.56437389770723,49.67950767349094,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
22,Acute myeloid leukemia,0.06179361679407297,16.763468013468014,46.668744079814495,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
23,Long-term potentiation,0.06179361679407297,16.763468013468014,46.668744079814495,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
24,Fc epsilon RI signaling pathway,0.06268790682834453,16.512437810945272,45.73262853376193,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
25,Mitophagy,0.06268790682834453,16.512437810945272,45.73262853376193,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
26,Renal cell carcinoma,0.06358138928022476,16.268790849673202,44.82758713858363,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
27,Central carbon metabolism in cancer,0.06447406482797437,16.03220611916264,43.95216853322471,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
28,Prolactin signaling pathway,0.06447406482797437,16.03220611916264,43.95216853322471,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
29,Melanoma,0.06625699797015604,15.579029733959311,42.28482356965927,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
30,Non-small cell lung cancer,0.06625699797015604,15.579029733959311,42.28482356965927,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
31,Glioma,0.06892536310358338,14.945195195195195,39.97437769651857,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
32,Chronic myeloid leukemia,0.06981321167142542,14.745185185185186,39.25068041075836,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
33,Pathways of neurodegeneration,0.07378588613161176,4.852132819301082,12.647510261690238,"NRAS, DNAH9",0.18935429209811822,0,0,KEGG_2021_Human
34,B cell receptor signaling pathway,0.07424043671117812,13.82013888888889,35.938529151001916,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
35,ErbB signaling pathway,0.07776783634529352,13.159391534391535,33.609445860060674,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
36,Colorectal cancer,0.07864769465120389,13.003921568627451,33.06607217254294,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
37,Gap junction,0.08040502610852071,12.703703703703704,32.021953951870294,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
38,PD-L1 expression and PD-1 checkpoint pathway in cancer,0.081282500607778,12.558712121212121,31.520163750462697,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
39,GnRH signaling pathway,0.08478447291772329,12.010265700483092,29.63704634647099,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
40,TGF-beta signaling pathway,0.0856579879469774,11.8805256869773,29.195118234670645,PPP2CB,0.18935429209811822,0,0,KEGG_2021_Human
41,Prostate cancer,0.08827379654488644,11.507523148148149,27.932348685816894,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
42,Choline metabolism in cancer,0.08914415615924,11.38831615120275,27.531259847052414,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
43,AGE-RAGE signaling pathway in diabetic complications,0.09088251453617983,11.15712682379349,26.75688382123247,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
44,Melanogenesis,0.09175051464357865,11.045,26.38299470978668,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
45,Chagas disease,0.09261772960228992,10.935093509350935,26.017591233462856,PPP2CB,0.18935429209811822,0,0,KEGG_2021_Human
46,Longevity regulating pathway,0.09261772960228992,10.935093509350935,26.017591233462856,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
47,T cell receptor signaling pathway,0.09434980672385117,10.72168284789644,25.311170493332494,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
48,C-type lectin receptor signaling pathway,0.09434980672385117,10.72168284789644,25.311170493332494,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
49,Serotonergic synapse,0.10210546516485934,9.855654761904763,22.48813067007111,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
50,Cholinergic synapse,0.10210546516485934,9.855654761904763,22.48813067007111,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
51,"Growth hormone synthesis, secretion and action",0.10724090260421693,9.351694915254237,20.879319282150796,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
52,Neurotrophin signaling pathway,0.10724090260421693,9.351694915254237,20.879319282150796,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
53,AMPK signaling pathway,0.1080940988994387,9.27264239028945,20.629340321197116,PPP2CB,0.18935429209811822,0,0,KEGG_2021_Human
54,Thyroid hormone signaling pathway,0.10894652267626195,9.194907407407408,20.38417308108671,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
55,Relaxin signaling pathway,0.11573818190767265,8.616753472222221,18.581379947017673,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
56,FoxO signaling pathway,0.11742841776762576,8.483333333333333,18.170675130648927,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
57,Natural killer cell mediated cytotoxicity,0.11742841776762576,8.483333333333333,18.170675130648927,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
58,Dopaminergic synapse,0.11827238747302597,8.418150975402884,17.97077361487006,PPP2CB,0.18935429209811822,0,0,KEGG_2021_Human
59,Apelin signaling pathway,0.12248077981539765,8.106617647058824,17.022285145241106,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
60,Estrogen signaling pathway,0.12248077981539765,8.106617647058824,17.022285145241106,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
61,Insulin signaling pathway,0.12248077981539765,8.106617647058824,17.022285145241106,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
62,Ubiquitin mediated proteolysis,0.12499667381420397,7.930455635491607,16.491129921049026,BTRC,0.18935429209811822,0,0,KEGG_2021_Human
63,Apoptosis,0.1266701384150746,7.817178881008668,16.15161194256294,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
64,Signaling pathways regulating pluripotency of stem cells,0.12750573324937475,7.761737089201878,15.986026740575618,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
65,Breast cancer,0.13084054459791253,7.547564687975647,15.35005527176854,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
66,Phospholipase D signaling pathway,0.1316723586731457,7.495842781557068,15.197360794380689,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
67,Gastric cancer,0.1325034185366835,7.44481981981982,15.047074005639388,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
68,Adrenergic signaling in cardiomyocytes,0.13333372483507147,7.3944817300522,14.899141861115272,PPP2CB,0.18935429209811822,0,0,KEGG_2021_Human
69,mTOR signaling pathway,0.1366474272873018,7.199709513435003,14.329950425138541,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
70,Oxytocin signaling pathway,0.1366474272873018,7.199709513435003,14.329950425138541,NRAS,0.18935429209811822,0,0,KEGG_2021_Human
71,Hepatitis B,0.14323885679173934,6.8391994478951,13.2902176640286,NRAS,0.1952678456942367,0,0,KEGG_2021_Human
72,Wnt signaling pathway,0.14651666588215062,6.672053872053872,12.814454064766325,BTRC,0.1952678456942367,0,0,KEGG_2021_Human
73,Hepatocellular carcinoma,0.1481511118902832,6.591483699268131,12.586586430983072,NRAS,0.1952678456942367,0,0,KEGG_2021_Human
74,Tight junction,0.14896722248838676,6.55191798941799,12.475041729946822,PPP2CB,0.1952678456942367,0,0,KEGG_2021_Human
75,Axon guidance,0.15950948205133364,6.077348066298343,11.15589558518887,NRAS,0.20629893011972483,0,0,KEGG_2021_Human
76,Alcoholism,0.1627282835274311,5.944744744744745,10.793715148601839,NRAS,0.20668748208771057,0,0,KEGG_2021_Human
77,Transcriptional misregulation in cancer,0.16753459728125084,5.7562536358347876,10.283923568543903,KLF3,0.20668748208771057,0,0,KEGG_2021_Human
78,Chemokine signaling pathway,0.16753459728125084,5.7562536358347876,10.283923568543903,NRAS,0.20668748208771057,0,0,KEGG_2021_Human
79,Kaposi sarcoma-associated herpesvirus infection,0.16833310396834159,5.725983796296297,10.20261805645373,NRAS,0.20668748208771057,0,0,KEGG_2021_Human
80,Viral carcinogenesis,0.17627836221179327,5.43976897689769,9.441757673873573,NRAS,0.2129913552739186,0,0,KEGG_2021_Human
81,Proteoglycans in cancer,0.1778587605895609,5.385893246187364,9.300174770744839,NRAS,0.2129913552739186,0,0,KEGG_2021_Human
82,Rap1 signaling pathway,0.18179719863072918,5.25571504518873,8.960276780734086,NRAS,0.21505278374610645,0,0,KEGG_2021_Human
83,Lipid and atherosclerosis,0.18571775822142422,5.131619937694704,8.639221676650196,NRAS,0.215501345153342,0,0,KEGG_2021_Human
84,Regulation of actin cytoskeleton,0.18806154421437085,5.059907834101383,8.455035186892546,NRAS,0.215501345153342,0,0,KEGG_2021_Human
85,Human T-cell leukemia virus 1 infection,0.18884138492818628,5.036442405708461,8.39498319288437,NRAS,0.215501345153342,0,0,KEGG_2021_Human
86,Human cytomegalovirus infection,0.19350554840432607,4.900049603174603,8.048082026385334,NRAS,0.21825625808394916,0,0,KEGG_2021_Human
87,Thermogenesis,0.19891495978074503,4.74987974987975,7.670475756784212,NRAS,0.21925853521286667,0,0,KEGG_2021_Human
88,Ras signaling pathway,0.19891495978074503,4.74987974987975,7.670475756784212,NRAS,0.21925853521286667,0,0,KEGG_2021_Human
89,Chemical carcinogenesis,0.20428998599525847,4.608543417366946,7.319356836722841,NRAS,0.22265313080382101,0,0,KEGG_2021_Human
90,Shigellosis,0.20963083355998194,4.475283446712018,6.992215216463321,BTRC,0.22593545394798054,0,0,KEGG_2021_Human
91,MAPK signaling pathway,0.245349253309626,3.7330299582859308,5.245177959369824,NRAS,0.26152612715421675,0,0,KEGG_2021_Human
92,Huntington disease,0.2540368691872344,3.583970856102004,4.911028776509646,DNAH9,0.26784322077349715,0,0,KEGG_2021_Human
93,MicroRNAs in cancer,0.25691162457545985,3.5368572455951095,4.80667079179423,NRAS,0.26796158692279143,0,0,KEGG_2021_Human
94,Amyotrophic lateral sclerosis,0.29470799573951917,3.002448729721457,3.6683025585825018,DNAH9,0.3041135700716315,0,0,KEGG_2021_Human
95,Alzheimer disease,0.298113979638772,2.960899758454106,3.5835159345485037,NRAS,0.3043900634206409,0,0,KEGG_2021_Human
96,Herpes simplex virus 1 infection,0.3807878169466155,2.177956628660854,2.1028453728281735,SRSF8,0.3847543567064761,0,0,KEGG_2021_Human
97,Pathways in cancer,0.40040441608028304,2.0388888888888888,1.8661546349552265,NRAS,0.40040441608028304,0,0,KEGG_2021_Human
